latitude;longitude;name;postCode;city
45.10217939351753;5.796980966334576;160 Promenade de la Lavée;38528;Vaulnaveys-le-Bas
45.1502529078131;5.722679308901737;Lieu-Dit Croix de Verrine;38151;Échirolles
45.2330271391626;5.874118420985912;147 Rue de l’Isle;38547;Villard-Bonnot
45.27575453179561;5.6780860607056285;128 chemin d'espalassière;38258;Mont-Saint-Martin
45.200949;5.7054144;17 Avenue des Martyrs;38000;Grenoble
45.22260942549369;5.782600359702928;3 Chemin de la Ville;38229;Meylan
45.29079942025933;5.632104505941906;156 Rue des Amandiers;38565;Voreppe
45.24861921793148;5.770077917331869;142 Impasse des Rochettes;38471;Le Sappey-en-Chartreuse
45.26427914185185;5.8828609155211815;310 Rue Docteur Berrehail;38140;Crolles
45.125386224708706;5.66295682566792;40 Chemin de la Côte;38111;Claix
45.24288043618102;5.820201149769598;150 Chemin du Vercors;38397;Saint-Ismier
45.171878219371024;5.686483318254204;2a Avenue Pierre de Coubertin;38485;Seyssinet-Pariset
45.109826041183034;5.669860010630501;25 Allee des Sauvres;38111;Claix
45.22111879741704;5.857841322498902;645 Rue des Deymes;38538;Le Versoud
45.20431982432734;5.739094485764978;6 Allee des Marronniers;38516;La Tronche
45.27559456030932;5.879891887091132;168 Rue Jesse Owens;38140;Crolles
45.1253862;5.6725568;10 Rue du Beau Dunois;38111;Claix
45.158436929564076;5.853793774366131;436 Route du Replat;38422;Saint-Martin-d'Uriage
45.23954631301724;5.690937539221218;32 rue de la monta;38382;Saint-Égrève
45.180655367801755;5.622908307146358;670 Route des Ayettes;38153;Engins
45.100765073877184;5.66370291493114;449 Allée des Chênes;38524;Varces-Allières-et-Risset
45.24725280066402;5.722477664593852;8 Chemin de l’Autre Cote de Vence;38328;Quaix-en-Chartreuse
45.2556609420053;5.6620854594101395;6 Allée Charles Baudelaire;38170;Fontanil-Cornillon
45.16616961911659;5.757240024835722;15 Rue Victor Hugo;38421;Saint-Martin-d'Hères
45.13517569899661;5.708901356515882;21 Rue des Droits de l'Homme;38317;Le Pont-de-Claix
45.190131783770106;5.7309190784746535;4 Rue Raoul Blanchard;38185;Grenoble
45.2313370659141;5.6927170462564565;3 rue des brieux;38382;Saint-Égrève
45.145095045433784;5.718581391919019;5 Rue de Normandie-Niemen;38151;Échirolles
45.26541215073491;5.884551116286155;310 Rue Docteur Berrehail;38140;Crolles
45.184424690539956;5.73901397574981;Boulevard Clemenceau;38185;Grenoble
45.28451062449364;5.888375914083016;299 Rue de Belledonne;38140;Crolles
45.16616905708506;5.708953757509193;Stade Lesdiguières;38185;Grenoble
45.18761535708714;5.888190888305213;496 Route des Geymonds;38334;Revel
45.236206072086645;5.6725295912717595;2 rue des bonnais;38382;Saint-Égrève
45.24266240189939;5.738944573739111;58 Chemin du Rachais;38328;Quaix-en-Chartreuse
45.26284752755179;5.778594967847301;113 Route de Prallieres;38471;Le Sappey-en-Chartreuse
45.130695450803344;5.838246851238408;422 Route des Oddoz;38422;Saint-Martin-d'Uriage
45.20698331613069;5.789526919560716;21 Chemin du Vieux Chêne;38229;Meylan
45.18152050625301;5.737516550304439;9 Chemin d'Isly;38185;Grenoble
45.280204297114985;5.897184676352795;465 Rue des Echelles;38140;Crolles
45.109063590951266;5.663751465384771;16bis Chemin de Jayères;38111;Claix
45.243422041264076;5.80741353039175;429 Chemin des Chevalieres;38045;Biviers
45.18140493737519;5.87211299167769;32 Route des Eaux;38334;Revel
45.11350912317115;5.722633288472187;10 Allée des Martinets;38068;Champagnier
45.114406353947224;5.7502573227425975;103a Chemin de l’Aragna;38200;Jarrie
45.24646916441492;5.638125633044348;598 Chemin des Communaux;38281;Noyarey
45.16288860888437;5.663479502816196;Rue du Haut Seyssins;38485;Seyssinet-Pariset
45.257781169956374;5.775751551352826;2175 Route du Col de Porte;38471;Le Sappey-en-Chartreuse
45.23756784072445;5.801200397651842;95 Chemin de la Moidieu;38045;Biviers
45.19355665433231;5.826370023475602;191 Chemin de la Ferme;38271;Murianette
45.267399336165965;5.857949694015959;112 Chemin de Chateau Nardent;38039;Bernin
45.25966134468093;5.772227278242867;16 Impasse des Beauches;38471;Le Sappey-en-Chartreuse
45.26333934599875;5.733621552658389;2432 Route de la Mearie;38328;Quaix-en-Chartreuse
45.26467658140741;5.762927576853866;1429 Route de Bens;38471;Le Sappey-en-Chartreuse
45.212715689842156;5.739158121925661;20 Chemin de la Pinotte;38516;La Tronche
45.14297890995105;5.788679173560434;318 Route d'Uriage;38188;Herbeys
45.20328975282578;5.8496905929025536;32bis Rue Hector Berlioz;38150;Domène
